year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Albion,Michigan Intercol. Ath. Assn.,3,2,Mark Lauro,Sr,INF,38,38,0.354,0.412,0.528,31,161,57,9,2,85,5,34,15,3,3,0,16,1,0,0,1,0,-,,574723,873,8419642,http://stats.ncaa.org/players/8419642?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,4,Ryan Trombley,Fr,INF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574723,873,8419643,http://stats.ncaa.org/players/8419643?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,14,Sam Archambeau,Fr,C,8,6,0.167,0.318,0.222,3,18,3,1,0,4,0,1,3,1,0,1,3,0,0,0,2,0,-,,574723,873,8419644,http://stats.ncaa.org/players/8419644?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,23,Kris Stojanovski,Jr,OF,38,38,0.387,0.5,0.761,31,142,55,14,6,108,9,44,25,9,2,0,24,4,1,1,21,0,-,,574723,873,8419646,http://stats.ncaa.org/players/8419646?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,36,Connor Tietema,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574723,873,8419650,http://stats.ncaa.org/players/8419650?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,37,Brendan Schultz,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574723,873,8419651,http://stats.ncaa.org/players/8419651?year_stat_category_id=15080
2024,Albion,Michigan Intercol. Ath. Assn.,3,47,Nick Baidoon,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574723,873,8419656,http://stats.ncaa.org/players/8419656?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,46,Kyle Polaski,Fr,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456256,http://stats.ncaa.org/players/8456256?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,30,Zack Augunas,Fr,,7,0,0.4,0.5,0.4,0,5,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,-,,574724,28744,8456213,http://stats.ncaa.org/players/8456213?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,26,Lukas Khandagle,Jr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8259499,http://stats.ncaa.org/players/8259499?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,9,Lucas Williams,So,p,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8260824,http://stats.ncaa.org/players/8260824?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,19,Eddie Cruz,Sr,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8276209,http://stats.ncaa.org/players/8276209?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,24,Kris Medford,Sr,P,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8264635,http://stats.ncaa.org/players/8264635?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,2,Domenic Borelli,Sr,INF,14,4,0.133,0.235,0.267,1,15,2,0,1,4,0,3,2,0,0,1,7,0,0,0,0,0,-,,574724,28744,8261140,http://stats.ncaa.org/players/8261140?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,4,Jack Gilmer,Jr,INF,36,36,0.298,0.354,0.336,24,131,39,3,1,44,0,11,7,5,1,1,10,1,1,1,7,0,-,,574724,28744,8259954,http://stats.ncaa.org/players/8259954?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,16,Deklyn Marks,So,ph/2b,24,19,0.232,0.308,0.246,6,69,16,1,0,17,0,6,6,2,1,0,12,2,1,0,1,0,-,,574724,28744,8263706,http://stats.ncaa.org/players/8263706?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,28,Adam Ferdock,Sr,P,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8273176,http://stats.ncaa.org/players/8273176?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,11,John O'Connor,Sr,OF,19,13,0.28,0.424,0.36,9,25,7,0,1,9,0,1,6,1,1,0,10,2,0,1,1,0,-,,574724,28744,8262684,http://stats.ncaa.org/players/8262684?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,10,Zander Tesoriere,So,lf,30,27,0.235,0.348,0.327,16,98,23,2,2,32,1,9,15,2,0,3,29,2,2,0,6,0,-,,574724,28744,8262712,http://stats.ncaa.org/players/8262712?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,8,Nick Barton,Sr,C,36,35,0.264,0.326,0.364,19,129,34,6,2,47,1,23,8,4,0,1,15,5,2,2,7,0,-,,574724,28744,8265022,http://stats.ncaa.org/players/8265022?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,1,Trey Smith,Sr,OF,23,8,0.24,0.382,0.24,9,25,6,0,0,6,0,4,4,3,2,2,8,0,0,0,4,0,-,,574724,28744,8268353,http://stats.ncaa.org/players/8268353?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,5,Ethan Karel,Sr,OF,14,5,0.263,0.391,0.263,1,19,5,0,0,5,0,0,4,0,0,0,5,0,0,0,0,0,-,,574724,28744,8266418,http://stats.ncaa.org/players/8266418?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,23,Josh Tudor,So,p,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8267666,http://stats.ncaa.org/players/8267666?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,31,Sam Bilinsky,Fr,,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456234,http://stats.ncaa.org/players/8456234?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,45,J.D. Graziano,Fr,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456248,http://stats.ncaa.org/players/8456248?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,13,Aaron Kirby,Fr,,4,0,0,0.25,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-,,574724,28744,8456249,http://stats.ncaa.org/players/8456249?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,20,Owen Morais,Fr,INF,20,14,0.171,0.294,0.195,6,41,7,1,0,8,0,3,7,1,2,0,15,0,1,0,1,0,-,,574724,28744,8456252,http://stats.ncaa.org/players/8456252?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,29,Chris Valerio,Fr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456263,http://stats.ncaa.org/players/8456263?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,21,Hayden Paukstis,Jr,INF,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8285254,http://stats.ncaa.org/players/8285254?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,32,Nick Natalie,So,p,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8282937,http://stats.ncaa.org/players/8282937?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,41,Patrick Ahearn,Fr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456211,http://stats.ncaa.org/players/8456211?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,6,Jonny Byers,Jr,INF,7,1,0,0.1,0,0,9,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,-,,574724,28744,8280943,http://stats.ncaa.org/players/8280943?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,3,Eddie Meredith,Sr,INF,23,14,0.245,0.26,0.306,10,49,12,0,0,15,1,6,0,1,0,1,13,0,1,0,5,0,-,,574724,28744,8287073,http://stats.ncaa.org/players/8287073?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,15,Tommy Lewman,So,ph/c,28,23,0.321,0.414,0.452,18,84,27,3,1,38,2,14,13,1,1,0,15,0,0,0,1,0,-,,574724,28744,8287798,http://stats.ncaa.org/players/8287798?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,14,Roman Berretta,Jr,OF,36,36,0.311,0.407,0.361,21,122,38,6,0,44,0,16,13,8,2,3,14,2,2,0,10,0,-,,574724,28744,8288027,http://stats.ncaa.org/players/8288027?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,44,Lukas Netznik,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456253,http://stats.ncaa.org/players/8456253?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,37,Andrew Pierce,Fr,P,10,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456255,http://stats.ncaa.org/players/8456255?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,18,Brendan Stuhltrager,Fr,2B,33,33,0.325,0.41,0.433,19,120,39,6,2,52,1,22,15,3,1,1,33,1,0,0,14,0,-,,574724,28744,8456260,http://stats.ncaa.org/players/8456260?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,35,Tyler Boccelli,Fr,1B,11,4,0.143,0.2,0.214,2,14,2,1,0,3,0,4,1,0,0,0,3,0,0,0,0,0,-,,574724,28744,8456236,http://stats.ncaa.org/players/8456236?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,12,Christian Eckstein,Fr,OF,26,18,0.262,0.319,0.277,8,65,17,1,0,18,0,5,4,2,1,1,12,0,2,0,9,0,-,,574724,28744,8456245,http://stats.ncaa.org/players/8456245?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,42,Thomas Aulisi,Fr,UT,15,7,0.286,0.394,0.286,5,28,8,0,0,8,0,3,4,1,0,1,9,0,0,0,3,0,-,,574724,28744,8456231,http://stats.ncaa.org/players/8456231?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,7,Nick Bamrick,Fr,C,4,0,0.5,0.5,0.5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-,,574724,28744,8456233,http://stats.ncaa.org/players/8456233?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,9,Keyir Burwell,Fr,2B,8,0,0,0.167,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-,,574724,28744,8456241,http://stats.ncaa.org/players/8456241?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,39,Carter Cordora,Fr,UT,9,4,0.125,0.3,0.125,0,16,2,0,0,2,0,0,2,2,0,0,6,0,0,0,1,0,-,,574724,28744,8456242,http://stats.ncaa.org/players/8456242?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,27,Jermane Miller,Fr,1B,5,0,0.25,0.4,0.25,0,4,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,-,,574724,28744,8456251,http://stats.ncaa.org/players/8456251?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,43,Blake Schlueter,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456257,http://stats.ncaa.org/players/8456257?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,47,Colby Yaich,So,P,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574724,28744,8456264,http://stats.ncaa.org/players/8456264?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,25,Chris Gorla,Fr,C,32,31,0.286,0.369,0.473,14,112,32,7,1,53,4,28,8,8,2,0,24,1,1,1,0,0,-,,574724,28744,8456247,http://stats.ncaa.org/players/8456247?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,36,Aidan Sturtevant,Jr,INF,18,10,0.162,0.34,0.378,7,37,6,0,1,14,2,7,10,0,0,1,12,1,1,0,1,0,-,,574724,28744,8597621,http://stats.ncaa.org/players/8597621?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,17,Dominic Yeager,Sr,P,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,L/L,574724,28744,8597615,http://stats.ncaa.org/players/8597615?year_stat_category_id=15080
2024,Albright,MAC Commonwealth,3,33,Lucas Myford,Jr,1B,21,8,0.22,0.289,0.293,6,41,9,0,0,12,1,5,3,1,0,0,12,1,0,0,0,0,-,R/R,574724,28744,8597623,http://stats.ncaa.org/players/8597623?year_stat_category_id=15080
2024,Alfred,Empire 8,3,14,Gabe Cheddie,Fr,OF,9,9,0.364,0.382,0.545,5,33,12,1,1,18,1,7,1,0,0,0,6,0,0,0,0,0,Jun-00,L/L,575837,863,8591658,http://stats.ncaa.org/players/8591658?year_stat_category_id=15080
2024,Alfred,Empire 8,3,2,Jaymes Buddenhagen,Fr,C,20,9,0.071,0.297,0.071,3,28,2,0,0,2,0,1,8,1,0,0,13,1,0,0,0,0,10-May,R/R,575837,863,8411075,http://stats.ncaa.org/players/8411075?year_stat_category_id=15080
2024,Alfred,Empire 8,3,4,Charlie Rapos,Fr,P,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,575837,863,8411076,http://stats.ncaa.org/players/8411076?year_stat_category_id=15080
2024,Alfred,Empire 8,3,11,Michael Ciardiello,So,C,22,22,0.114,0.278,0.136,3,44,5,1,0,6,0,5,7,3,0,0,16,1,0,0,0,0,9-May,R/R,575837,863,8411079,http://stats.ncaa.org/players/8411079?year_stat_category_id=15080
2024,Alfred,Empire 8,3,12,Cameron Brought,Fr,INF,33,33,0.283,0.366,0.374,15,99,28,9,0,37,0,7,12,1,0,0,34,1,0,2,2,0,2-Jun,R/R,575837,863,8411080,http://stats.ncaa.org/players/8411080?year_stat_category_id=15080
2024,Alfred,Empire 8,3,17,Benjamin Weimer,So,P,33,33,0.253,0.413,0.443,8,79,20,6,0,35,3,14,14,9,2,0,17,0,0,0,0,0,5-Jun,R/R,575837,863,8411084,http://stats.ncaa.org/players/8411084?year_stat_category_id=15080
2024,Alfred,Empire 8,3,21,Aaron Buck,Sr,P,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,R/R,575837,863,8411086,http://stats.ncaa.org/players/8411086?year_stat_category_id=15080
2024,Alfred,Empire 8,3,23,Austin Pinney,Fr,INF,16,3,0.125,0.222,0.125,0,16,2,0,0,2,0,0,1,1,0,0,6,0,0,0,0,0,7-May,R/R,575837,863,8411088,http://stats.ncaa.org/players/8411088?year_stat_category_id=15080
2024,Alfred,Empire 8,3,26,Connor Enebrad,So,OF,13,2,0,0.2,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,10-May,R/L,575837,863,8411091,http://stats.ncaa.org/players/8411091?year_stat_category_id=15080
2024,Alfred,Empire 8,3,27,Quinton Jordan,Sr,OF,26,18,0.214,0.279,0.232,2,56,12,1,0,13,0,1,4,1,0,0,22,0,0,0,0,0,1-Jun,R/R,575837,863,8411092,http://stats.ncaa.org/players/8411092?year_stat_category_id=15080
2024,Alfred,Empire 8,3,33,Chris McDonald,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,R/L,575837,863,8411095,http://stats.ncaa.org/players/8411095?year_stat_category_id=15080
2024,Alfred,Empire 8,3,50,Nolan Pridmore,So,INF,33,33,0.274,0.375,0.347,5,95,26,5,1,33,0,13,15,1,1,0,10,2,0,1,0,0,1-Jun,L/R,575837,863,8411099,http://stats.ncaa.org/players/8411099?year_stat_category_id=15080
2024,Alfred,Empire 8,3,9,Dylan Guthrie,Jr,P,30,30,0.185,0.295,0.235,7,81,15,4,0,19,0,5,10,3,1,0,33,1,0,1,0,0,3-Jun,R/R,575837,863,8411078,http://stats.ncaa.org/players/8411078?year_stat_category_id=15080
2024,Alfred,Empire 8,3,13,Jeff Petrozzini,So,INF,33,33,0.189,0.376,0.356,16,90,17,4,1,32,3,12,16,11,0,0,44,1,1,2,3,0,2-Jun,R/R,575837,863,8411081,http://stats.ncaa.org/players/8411081?year_stat_category_id=15080
2024,Alfred,Empire 8,3,16,Owen Jennings,So,P,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,575837,863,8411083,http://stats.ncaa.org/players/8411083?year_stat_category_id=15080
2024,Alfred,Empire 8,3,20,Reyes Torres III,Jr,OF,24,8,0.034,0.176,0.034,1,29,1,0,0,1,0,0,3,2,0,0,17,0,0,1,0,0,Jun-00,R/R,575837,863,8411085,http://stats.ncaa.org/players/8411085?year_stat_category_id=15080
2024,Alfred,Empire 8,3,24,William Denton,Sr,INF,19,7,0.12,0.267,0.12,3,25,3,0,0,3,0,0,3,2,0,0,13,0,1,0,0,0,2-Jun,R/R,575837,863,8411089,http://stats.ncaa.org/players/8411089?year_stat_category_id=15080
2024,Alfred,Empire 8,3,1,Nate Siewert,So,OF,14,1,0,0.2,0,0,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,Jun-00,R/R,575837,863,8411074,http://stats.ncaa.org/players/8411074?year_stat_category_id=15080
2024,Alfred,Empire 8,3,7,Ashton Goring,So,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,L/L,575837,863,8411077,http://stats.ncaa.org/players/8411077?year_stat_category_id=15080
2024,Alfred,Empire 8,3,25,Brandon German,Jr,INF,13,2,0,0.118,0,0,15,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,8-May,R/R,575837,863,8411090,http://stats.ncaa.org/players/8411090?year_stat_category_id=15080
2024,Alfred,Empire 8,3,29,Ty Nagel,Jr,INF,4,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2-Jun,B/R,575837,863,8411093,http://stats.ncaa.org/players/8411093?year_stat_category_id=15080
2024,Alfred,Empire 8,3,47,Anthony Cortez,So,P,31,30,0.115,0.159,0.167,5,78,9,2,1,13,0,6,4,0,0,0,28,2,0,0,0,0,11-May,R/R,575837,863,8411096,http://stats.ncaa.org/players/8411096?year_stat_category_id=15080
2024,Alfred,Empire 8,3,10,Tyler Mulholland,Fr,1B,24,24,0.169,0.345,0.169,14,65,11,0,0,11,0,3,11,7,1,0,17,0,0,0,1,0,Jun-00,L/L,575837,863,8591657,http://stats.ncaa.org/players/8591657?year_stat_category_id=15080
2024,Alfred,Empire 8,3,30,Paul Tuttle,Jr,DH,11,6,0.1,0.182,0.1,0,20,2,0,0,2,0,1,2,0,0,0,7,1,0,0,0,0,3-Jun,R/R,575837,863,8685364,http://stats.ncaa.org/players/8685364?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,4,Devin Mersmann,Sr,P,41,39,0.198,0.267,0.252,23,131,26,2,1,33,1,13,9,4,2,11,26,2,0,0,13,0,-,,574718,30022,8272457,http://stats.ncaa.org/players/8272457?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,33,Christopher Mattoon,Sr,P,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8274827,http://stats.ncaa.org/players/8274827?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,44,Jack Curabba,Sr,INF,42,42,0.347,0.429,0.453,26,150,52,10,3,68,0,43,20,4,3,4,25,2,0,0,6,0,-,,574718,30022,8263294,http://stats.ncaa.org/players/8263294?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,18,Zachary Morse,Sr,OF,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8261010,http://stats.ncaa.org/players/8261010?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,5,Joseph Schatz,Sr,OF,17,8,0.154,0.241,0.154,6,26,4,0,0,4,0,1,3,0,0,0,6,0,0,0,5,0,-,,574718,30022,8267078,http://stats.ncaa.org/players/8267078?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,9,Nolan Heavern,So,3B,12,3,0.167,0.286,0.167,1,12,2,0,0,2,0,0,0,2,0,0,5,0,0,0,1,0,-,,574718,30022,8259857,http://stats.ncaa.org/players/8259857?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,23,Spencer  Riehler,Jr,P,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8261197,http://stats.ncaa.org/players/8261197?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,41,Dillon S Kelly,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8271788,http://stats.ncaa.org/players/8271788?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,17,Zachary Miner,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8258977,http://stats.ncaa.org/players/8258977?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,3,Elijah Barinas,Sr,INF,42,42,0.358,0.45,0.426,35,162,58,7,2,69,0,23,24,4,1,3,21,2,8,4,15,0,-,,574718,30022,8267710,http://stats.ncaa.org/players/8267710?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,12,Chris Baldwin,Sr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8271006,http://stats.ncaa.org/players/8271006?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,11,Tyler Petery,Sr,INF,39,39,0.279,0.369,0.37,39,154,43,4,2,57,2,12,22,0,0,2,37,2,3,1,7,0,-,,574718,30022,8274659,http://stats.ncaa.org/players/8274659?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,27,Anthony Snyder,So,C,23,18,0.218,0.371,0.309,8,55,12,5,0,17,0,8,10,4,1,2,13,0,1,0,2,0,-,,574718,30022,8278973,http://stats.ncaa.org/players/8278973?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,30,Aidan Murphy,So,C,26,24,0.234,0.291,0.273,7,77,18,3,0,21,0,13,4,3,2,4,24,0,1,0,0,0,-,,574718,30022,8281545,http://stats.ncaa.org/players/8281545?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,8,Caden Fortunato,So,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8280918,http://stats.ncaa.org/players/8280918?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,2,Bobby Sellers,Sr,P,27,26,0.188,0.32,0.212,13,85,16,2,0,18,0,7,10,7,1,0,13,2,0,0,4,0,-,,574718,30022,8287244,http://stats.ncaa.org/players/8287244?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,28,Ryan  Bailey,Jr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8287946,http://stats.ncaa.org/players/8287946?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,14,Cole Schraufstetter,Fr,,10,0,0.1,0.25,0.1,1,10,1,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,-,,574718,30022,8417906,http://stats.ncaa.org/players/8417906?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,15,Tyler Korsky,Fr,,41,41,0.316,0.394,0.443,25,158,50,8,0,70,4,25,16,5,1,1,35,5,2,1,9,0,-,,574718,30022,8417910,http://stats.ncaa.org/players/8417910?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,20,Parker Drees,Fr,,8,0,0,0.5,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-,,574718,30022,8417920,http://stats.ncaa.org/players/8417920?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,22,Ryan Kinney,Jr,,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8417929,http://stats.ncaa.org/players/8417929?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,6,Conner Kiefer,Fr,,36,36,0.243,0.348,0.339,17,115,28,5,0,39,2,26,17,3,3,3,18,5,4,0,7,0,-,,574718,30022,8417890,http://stats.ncaa.org/players/8417890?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,26,Joel Hernandez,Jr,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,,574718,30022,8417948,http://stats.ncaa.org/players/8417948?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,10,Dylan Menillo,Fr,,3,0,0,0.333,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,-,,574718,30022,8417897,http://stats.ncaa.org/players/8417897?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,7,Caleb Walker,Fr,,42,42,0.236,0.345,0.431,21,144,34,8,1,62,6,19,20,5,2,3,42,0,1,1,3,0,-,,574718,30022,8417896,http://stats.ncaa.org/players/8417896?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,16,Tre Slawson,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,L/R,574718,30022,8417900,http://stats.ncaa.org/players/8417900?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,19,Daniel Lewis,Fr,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8417918,http://stats.ncaa.org/players/8417918?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,25,Jon White,Sr,P,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8417936,http://stats.ncaa.org/players/8417936?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,29,Logan Hoyt,Fr,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,,574718,30022,8417951,http://stats.ncaa.org/players/8417951?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,32,Tyler Kaelin,Fr,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574718,30022,8417955,http://stats.ncaa.org/players/8417955?year_stat_category_id=15080
2024,Alfred St.,AMCC,3,24,J. Gardner,N/A,ph,26,18,0.262,0.442,0.459,18,61,16,3,0,28,3,15,11,11,3,0,20,0,1,0,0,0,-,,574718,30022,8592797,http://stats.ncaa.org/players/8592797?year_stat_category_id=15080
2024,Allegheny,PAC,3,31,Preston Pierce,Sr,P,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574725,907,8266892,http://stats.ncaa.org/players/8266892?year_stat_category_id=15080
