"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Alfred","Empire 8",3,"16","Owen Jennings","Jr","P",7,2,8.31,21.2,29,23,20,12,18,0,104,89,7,1,0,1,5,1,0,1,1,0,2,421,21,21,0,2,0,4,"5-11","R/R",597360,863,8880211,"http://stats.ncaa.org/players/8880211?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"47","Anthony Cortez","Jr","P",3,1,37.13,2.2,7,11,11,7,3,0,23,14,2,0,0,1,1,1,0,0,0,0,1,110,1,4,0,1,0,3,"5-11","R/R",597360,863,8889660,"http://stats.ncaa.org/players/8889660?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"17","Benjamin Weimer","Jr","P",5,0,12.91,15.1,29,26,22,10,13,0,86,71,9,4,0,0,7,4,0,0,0,0,1,274,20,10,0,1,0,5,"6-5","R/R",597360,863,8877552,"http://stats.ncaa.org/players/8877552?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"4","Charlie Rapos","So","P",5,0,5.4,6.2,8,5,4,2,8,0,32,29,3,0,0,0,1,1,1,1,1,0,0,91,6,4,0,1,1,2,"6-1","R/R",597360,863,8898019,"http://stats.ncaa.org/players/8898019?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"7","Ashton Goring","Jr","P",2,0,0,1.2,2,8,0,7,3,0,17,9,0,0,0,0,4,1,0,0,0,0,0,80,0,2,0,0,0,1,"6-2","L/L",597360,863,8899177,"http://stats.ncaa.org/players/8899177?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"8","Zach Haggerty","Fr","C",3,2,14.04,8.1,15,16,13,9,8,0,54,40,4,1,0,1,2,3,0,0,0,0,2,199,6,9,0,2,0,4,"6-1","R/R",597360,863,9216355,"http://stats.ncaa.org/players/9216355?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"31","Patrick Quinn","Jr","P",6,0,6,9,14,8,6,6,11,0,51,42,0,1,0,0,1,3,0,0,0,0,0,196,7,7,0,0,0,5,"5-8","R/R",597360,863,9216367,"http://stats.ncaa.org/players/9216367?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"15","Alex Beaird","Jr","P",6,6,8.68,28,44,32,27,10,24,0,146,118,10,3,0,0,4,12,0,0,0,3,3,427,30,22,2,3,0,10,"5-10","R/R",597360,863,9216358,"http://stats.ncaa.org/players/9216358?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"22","Keith Mintschenko","Fr","P",4,4,15.19,16,36,27,27,9,16,0,95,79,7,1,0,1,1,3,0,0,0,3,1,324,13,16,0,2,0,7,"6-0","R/R",597360,863,9216359,"http://stats.ncaa.org/players/9216359?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"35","Derek Vlietstra","Fr","P",5,5,10.41,23.1,42,35,27,13,28,0,135,112,7,3,0,1,11,8,0,0,0,1,1,380,25,15,1,3,0,11,"6-6","R/R",597360,863,9216370,"http://stats.ncaa.org/players/9216370?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"81","Thomas Makela","Fr","P",6,0,9.72,8.1,13,14,9,7,0,0,56,39,2,1,4,0,1,10,0,0,0,0,0,156,8,15,0,0,0,0,"6-6","L/R",597360,863,9216374,"http://stats.ncaa.org/players/9216374?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"5","Jack Grider","Fr","INF",3,0,3.18,5.2,7,4,2,4,3,0,28,23,1,0,4,0,2,1,0,0,0,0,0,97,5,6,0,0,0,1,"5-10","R/R",597360,863,9216353,"http://stats.ncaa.org/players/9216353?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"23","Luke Rogoff","So","P",5,0,5.14,7,6,4,4,7,2,0,37,24,2,1,0,0,0,5,0,0,0,0,1,121,4,13,0,1,0,0,"5-11","R/R",597360,863,9216363,"http://stats.ncaa.org/players/9216363?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"34","Axton Paul","Fr","P",5,0,49.09,3.2,17,24,20,7,4,0,39,28,3,0,0,0,3,3,0,0,0,0,1,112,2,4,0,1,0,2,"6-4","R/R",597360,863,9216369,"http://stats.ncaa.org/players/9216369?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"48","Alex Duske","Fr","P",4,2,44.36,4.2,18,24,23,14,3,0,46,31,2,0,0,0,6,1,0,0,0,0,0,193,6,4,0,3,0,0,"6-7","R/R",597360,863,9216371,"http://stats.ncaa.org/players/9216371?year_stat_category_id=15688"
2025,"Alfred","Empire 8",3,"99","CJ Elizondo","Jr","INF",2,0,0,0.2,0,0,0,1,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,2,"-","R/R",597360,863,9217295,"http://stats.ncaa.org/players/9217295?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"2","Z. Nelson","N/A","p",9,2,3.32,21.2,18,9,8,6,9,0,92,75,2,1,0,2,1,8,0,5,2,1,2,216,19,31,2,0,1,3,"-","",597205,30022,9301254,"http://stats.ncaa.org/players/9301254?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"6","M. Gangloff","N/A","p",11,0,4.91,14.2,20,8,8,6,19,0,72,62,7,1,0,1,1,3,0,3,2,1,0,219,12,12,0,0,2,5,"-","",597205,30022,9305671,"http://stats.ncaa.org/players/9305671?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"5","Zachary Miner","Jr","P",4,1,11.81,5.1,8,7,7,5,4,0,29,23,2,0,1,2,2,1,0,0,0,0,0,100,7,4,0,0,0,0,"6-1","L/L",597205,30022,8877277,"http://stats.ncaa.org/players/8877277?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"23","Spencer Riehler","Sr","P",11,0,8.24,19.2,27,18,18,8,6,0,95,80,10,0,0,1,1,4,1,3,1,2,1,156,21,27,3,3,0,0,"6-4","R/R",597205,30022,8882553,"http://stats.ncaa.org/players/8882553?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"16","Tre Slawson","Sr","P",1,0,0,1,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,"5-11","L/R",597205,30022,8894179,"http://stats.ncaa.org/players/8894179?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"19","Daniel Lewis","So","P",12,1,4.67,17.1,24,13,9,11,11,0,88,70,4,0,0,1,4,2,1,1,1,2,3,221,14,22,1,2,1,2,"6-1","R/R",597205,30022,8897540,"http://stats.ncaa.org/players/8897540?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"28","Ryan Bailey","Sr","P",8,8,3.6,55,47,25,22,4,57,1,219,209,11,2,1,2,1,5,0,0,0,1,0,575,65,36,4,2,0,16,"6-2","R/R",597205,30022,8893350,"http://stats.ncaa.org/players/8893350?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"6","Dillon Kelly","Jr","P",2,0,13.5,1.1,2,2,2,3,1,0,10,6,0,0,0,0,1,1,0,0,0,0,0,20,1,2,0,0,0,1,"6-7","R/R",597205,30022,8899497,"http://stats.ncaa.org/players/8899497?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"18","Mason Williams","So","UT",4,0,2.25,4,2,1,1,2,4,0,15,13,0,0,0,0,0,0,0,0,0,0,0,64,2,5,1,0,0,2,"5-11","L/L",597205,30022,9112334,"http://stats.ncaa.org/players/9112334?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"33","Christopher Mattoon","Sr","P",8,8,6.45,51.2,68,49,37,9,26,0,242,217,15,1,0,9,2,12,1,0,0,3,1,564,48,70,3,2,0,8,"6-1","R/R",597205,30022,9112161,"http://stats.ncaa.org/players/9112161?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"30","Dylan Novak","Fr","P",2,0,0,2.1,1,0,0,1,2,0,9,8,0,0,0,0,0,0,0,2,0,0,0,28,2,3,0,0,0,0,"6-1","R/R",597205,30022,9112349,"http://stats.ncaa.org/players/9112349?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"14","Nathan Lucks","So","P",7,3,6.75,20,33,22,15,7,10,0,102,91,5,2,2,2,3,4,0,0,0,0,0,304,31,13,1,1,0,3,"6-0","R/R",597205,30022,9112317,"http://stats.ncaa.org/players/9112317?year_stat_category_id=15688"
2025,"Alfred St.","AMCC",3,"22","Jordan Hughes","Fr","UT",5,5,3.13,23,17,13,8,10,19,0,94,77,3,0,0,0,4,3,0,0,0,3,1,385,27,15,2,1,0,11,"6-4","L/L",597205,30022,9112344,"http://stats.ncaa.org/players/9112344?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"6","Lucas Bauer","Fr","P",5,0,24.55,3.2,8,12,10,9,7,0,32,20,3,0,1,0,1,3,1,2,2,0,0,102,2,3,0,0,0,2,"5-9","R/R",597212,907,9215681,"http://stats.ncaa.org/players/9215681?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"9","Parker McRay","Fr","P",8,2,6.11,17.2,17,14,12,15,24,0,83,68,2,1,0,1,4,0,0,3,2,0,0,230,17,9,2,2,0,7,"6-1","L/L",597212,907,9215682,"http://stats.ncaa.org/players/9215682?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"11","Noah Philson","Fr","P",4,0,30.86,2.1,5,10,8,4,1,0,18,13,1,0,0,1,2,1,0,0,0,0,0,49,2,3,0,0,0,0,"6-4","R/R",597212,907,9215684,"http://stats.ncaa.org/players/9215684?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"43","Tai Hopkins","Jr","P",5,0,4.05,6.2,5,3,3,5,1,0,29,21,1,0,0,1,0,1,0,1,1,0,2,71,6,11,1,1,1,0,"5-11","R/R",597212,907,8882663,"http://stats.ncaa.org/players/8882663?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"13","William DeCicco III","Sr","P",2,0,27,2,4,6,6,1,3,0,14,10,1,0,0,0,0,3,0,0,0,0,0,24,1,2,0,0,0,0,"6-4","R/R",597212,907,8878746,"http://stats.ncaa.org/players/8878746?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"47","Dawson Thomas","So","P",7,6,3.82,30.2,38,24,13,14,17,1,149,125,2,0,0,2,4,6,0,3,1,2,2,474,30,38,2,2,0,2,"6-2","R/R",597212,907,8889151,"http://stats.ncaa.org/players/8889151?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"8","Tyson Bryant-Dawson","Sr","OF",5,0,2.7,6.2,5,2,2,1,7,0,26,25,0,0,0,1,0,0,0,0,0,0,0,76,6,7,0,0,0,3,"6-2","R/R",597212,907,8887082,"http://stats.ncaa.org/players/8887082?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"19","Douglas Malcolm","Jr","P",2,0,81,0.1,3,3,3,1,1,0,5,4,1,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,"6-2","R/R",597212,907,8878951,"http://stats.ncaa.org/players/8878951?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"3","Aidan Bilder","So","UT",5,1,8.59,7.1,8,7,7,9,6,0,41,30,1,0,0,1,1,2,0,0,0,0,0,146,6,9,1,0,0,4,"6-0","L/L",597212,907,8883132,"http://stats.ncaa.org/players/8883132?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"14","Matt Jennings","Sr","OF",4,3,5.4,15,16,11,9,6,14,0,69,59,3,1,0,1,2,1,0,0,0,3,0,119,17,11,1,1,0,3,"6-0","R/R",597212,907,8881211,"http://stats.ncaa.org/players/8881211?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"28","Brett McSparran","So","P",4,0,9.53,5.2,9,6,6,1,2,0,27,25,2,0,0,1,0,1,0,0,0,0,0,51,10,4,0,0,0,2,"5-9","R/R",597212,907,8879114,"http://stats.ncaa.org/players/8879114?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"30","Ben Shields","So","UT",10,2,5.24,22.1,25,14,13,9,17,0,104,89,2,1,0,2,0,5,0,5,0,0,1,292,18,26,1,2,2,3,"6-2","R/R",597212,907,8875241,"http://stats.ncaa.org/players/8875241?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"50","Mitchell Swineford","Jr","P",4,0,6.75,4,5,3,3,0,3,0,19,18,1,0,0,2,0,0,0,1,1,1,0,54,3,6,1,0,0,2,"6-4","L/R",597212,907,8891404,"http://stats.ncaa.org/players/8891404?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"37","Mark Schweickert","Sr","P",7,7,5.8,35.2,38,24,23,13,28,0,167,143,8,0,0,3,3,11,0,0,0,0,0,526,44,28,3,1,0,10,"6-2","R/R",597212,907,8897389,"http://stats.ncaa.org/players/8897389?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"12","Cole Litman","Jr","P",3,0,16.2,1.2,4,3,3,2,0,0,11,9,0,0,0,1,0,0,0,0,0,0,0,46,2,3,0,0,0,0,"6-4","R/R",597212,907,8896214,"http://stats.ncaa.org/players/8896214?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"34","Walker Cunningham","Sr","P",6,6,2.91,34,31,22,11,11,32,0,154,135,5,2,0,1,4,5,0,0,0,1,2,394,34,30,3,0,0,5,"6-0","R/R",597212,907,8900511,"http://stats.ncaa.org/players/8900511?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"27","Matt Gunning","So","P",2,0,9,1,1,1,1,3,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,"6-1","L/L",597212,907,8899688,"http://stats.ncaa.org/players/8899688?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"26","Luke Pierce","Fr","P",2,0,0,2.2,0,0,0,2,4,0,9,7,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,1,2,"6-1","R/R",597212,907,9215699,"http://stats.ncaa.org/players/9215699?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"31","Harrison Ashley","Fr","P",3,0,10.8,1.2,1,2,2,3,3,0,9,6,1,0,0,0,1,0,0,0,0,0,0,35,0,2,0,0,0,0,"6-3","L/R",597212,907,9215713,"http://stats.ncaa.org/players/9215713?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"42","Evan Belkin","Fr","P",7,0,6.48,8.1,9,6,6,4,5,0,38,33,0,0,0,1,1,1,0,0,0,0,0,119,12,6,2,0,0,0,"5-11","R/R",597212,907,9215733,"http://stats.ncaa.org/players/9215733?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"29","Ashton Reidy","Fr","P",3,0,2.45,3.2,5,2,1,3,2,0,19,15,0,0,0,0,0,1,0,0,0,0,0,40,5,3,0,0,0,1,"6-1","R/R",597212,907,9215708,"http://stats.ncaa.org/players/9215708?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"40","Austin Bakowski","Fr","P",2,1,37.8,1.2,5,7,7,4,1,0,13,8,1,0,0,2,1,0,0,0,0,1,0,51,1,2,0,0,0,0,"6-2","R/R",597212,907,9215727,"http://stats.ncaa.org/players/9215727?year_stat_category_id=15688"
2025,"Allegheny","PAC",3,"51","Alex Nash","Fr","P",6,0,3.86,9.1,14,5,4,4,6,0,49,39,0,0,0,0,3,5,0,2,2,0,1,101,9,10,0,2,1,0,"6-3","R/R",597212,907,9215737,"http://stats.ncaa.org/players/9215737?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"15","Cameron Bleasdale","Jr","P",2,2,5.79,4.2,7,3,3,0,4,0,20,20,1,0,0,0,1,0,0,0,0,0,0,57,6,2,0,1,0,3,"6-0","L/R",597214,873,8884932,"http://stats.ncaa.org/players/8884932?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"48","Ryan Koob","So","P",8,0,6.94,11.2,9,11,9,12,13,0,58,41,2,0,1,1,3,2,0,0,0,1,2,173,6,15,1,0,0,4,"6-4","R/R",597214,873,8884981,"http://stats.ncaa.org/players/8884981?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"41","Tony Smith","Sr","UT",1,0,27,1,3,3,3,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"5-11","L/R",597214,873,8880974,"http://stats.ncaa.org/players/8880974?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"18","Ken Fistler","Jr","P",12,0,1.4,19.1,16,5,3,5,15,0,86,74,2,0,0,0,2,5,0,0,0,2,0,165,34,5,2,0,6,5,"5-11","R/R",597214,873,8880359,"http://stats.ncaa.org/players/8880359?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"23","Blake Stone","Sr","P",3,0,30,3,8,12,10,5,2,0,23,16,3,1,0,0,2,1,0,0,0,0,1,31,1,5,0,0,0,1,"5-11","R/R",597214,873,8879348,"http://stats.ncaa.org/players/8879348?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"36","Tyler Johnson","Sr","P",8,8,3.93,52.2,46,24,23,12,70,0,216,198,11,1,0,7,0,1,0,0,0,4,1,385,31,54,3,1,0,21,"6-5","R/R",597214,873,8893553,"http://stats.ncaa.org/players/8893553?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"6","Cole Grunwald","Jr","P",5,4,11.7,10,24,21,13,7,8,0,67,57,6,1,0,1,1,1,0,0,0,1,1,94,7,15,0,2,0,1,"6-2","R/R",597214,873,8897146,"http://stats.ncaa.org/players/8897146?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"46","Tyler Lasley","So","P",4,0,5.4,5,8,3,3,3,4,0,27,22,2,0,0,0,0,1,0,0,0,0,0,78,4,6,0,0,0,1,"6-2","L/L",597214,873,8896130,"http://stats.ncaa.org/players/8896130?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"9","Ryan Kracht","Sr","INF",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,"6-3","R/R",597214,873,8896192,"http://stats.ncaa.org/players/8896192?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"45","Josh West","Jr","P",12,1,5,18,23,12,10,10,12,0,87,73,5,0,0,1,3,2,0,0,0,2,0,153,27,13,1,2,1,4,"6-4","R/R",597214,873,8891577,"http://stats.ncaa.org/players/8891577?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"26","Hayden Hileman","So","P",4,4,13.5,10.2,20,19,16,5,11,0,64,53,3,0,0,3,1,5,0,0,0,0,1,122,5,15,1,3,0,3,"5-8","R/R",597214,873,8893340,"http://stats.ncaa.org/players/8893340?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"30","Evan Litwiller","Jr","P",11,1,4.73,13.1,14,8,7,4,10,0,57,48,0,3,0,3,0,3,0,2,1,1,1,150,11,15,2,1,0,3,"6-0","R/R",597214,873,8901281,"http://stats.ncaa.org/players/8901281?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"35","Alex Hardacre","So","P",9,2,8.55,20,30,27,19,12,20,0,104,85,10,0,0,5,3,4,1,0,0,1,2,175,12,23,1,2,0,6,"6-0","R/R",597214,873,8900126,"http://stats.ncaa.org/players/8900126?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"11","Chase Balhoff","Sr","P",10,2,6.91,14.1,23,15,11,8,11,0,77,67,2,0,0,2,2,2,0,0,0,0,0,238,13,18,0,1,0,1,"6-2","R/R",597214,873,9215772,"http://stats.ncaa.org/players/9215772?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"20","William Flocker","So","P",3,0,10.13,2.2,6,4,3,4,0,0,17,13,1,0,0,1,2,0,0,0,0,0,0,46,3,4,0,0,0,0,"5-9","R/R",597214,873,9215778,"http://stats.ncaa.org/players/9215778?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"28","Tommy Ches","Fr","P",8,1,5.4,15,13,11,9,6,14,0,67,54,3,0,0,0,1,4,0,0,0,2,1,192,13,14,1,0,0,5,"6-1","R/R",597214,873,9215784,"http://stats.ncaa.org/players/9215784?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"39","AJ Skinner","Fr","P",1,0,5.4,1.2,3,2,1,2,2,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,"6-4","R/R",597214,873,9215791,"http://stats.ncaa.org/players/9215791?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"43","Reese Southern","Fr","P",2,0,18,1,0,2,2,2,1,0,5,3,0,0,1,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,"6-2","R/R",597214,873,9215795,"http://stats.ncaa.org/players/9215795?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"4","Tyler Sparks","Fr","P",9,0,3.2,19.2,16,10,7,4,12,0,84,73,4,0,0,0,3,2,0,0,0,3,2,178,22,22,1,0,0,3,"6-3","R/R",597214,873,9215762,"http://stats.ncaa.org/players/9215762?year_stat_category_id=15688"
2025,"Alma","Michigan Intercol. Ath. Assn.",3,"32","Cade Sutherland","Fr","P",8,5,7.88,24,27,23,21,16,27,0,119,91,3,0,0,3,4,8,0,0,0,3,1,347,19,20,1,2,0,11,"6-0","R/R",597214,873,9215787,"http://stats.ncaa.org/players/9215787?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"36","James Wauters","Fr","P",1,0,9,1,3,2,1,0,1,0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"6-3","R/R",597094,28744,9302102,"http://stats.ncaa.org/players/9302102?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"18","Tyler Weil-Kaspar","So","P",4,4,0.66,13.2,6,1,1,8,14,0,54,45,1,1,0,0,0,0,0,0,0,1,0,234,9,16,0,0,0,6,"5-10","R/R",597094,28744,9302103,"http://stats.ncaa.org/players/9302103?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"34","Michael Stepek","So","P",5,0,19.64,3.2,7,8,8,4,2,0,23,15,2,0,0,0,0,4,0,0,0,0,0,45,1,5,0,0,0,1,"5-9","R/R",597094,28744,9302100,"http://stats.ncaa.org/players/9302100?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"10","Scott Anderson","Jr","INF",1,0,81,0.1,0,3,3,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"5-10","R/R",597094,28744,8884863,"http://stats.ncaa.org/players/8884863?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"29","Brody DeGroodt","Sr","P",5,0,24,6,12,18,16,8,1,0,42,30,1,0,1,2,1,4,1,1,1,0,0,81,5,9,0,0,0,1,"6-3","R/R",597094,28744,8887074,"http://stats.ncaa.org/players/8887074?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"46","Ronald Kopcho","So","INF",8,0,6.04,22.1,21,17,15,13,27,0,107,87,6,0,0,0,3,3,0,0,0,3,1,301,13,26,5,1,0,7,"5-10","R/R",597094,28744,8888285,"http://stats.ncaa.org/players/8888285?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"55","Shane McDermott","So","P",5,2,2.35,7.2,8,3,2,8,7,0,37,28,3,0,0,0,2,1,0,2,0,0,0,101,4,9,0,1,0,5,"6-3","L/L",597094,28744,8885273,"http://stats.ncaa.org/players/8885273?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"43","Josh Kreider","Sr","P",7,0,8.49,11.2,11,11,11,7,6,0,56,43,1,0,0,1,6,4,0,0,0,1,1,59,7,20,0,0,0,3,"6-1","R/R",597094,28744,8880380,"http://stats.ncaa.org/players/8880380?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"22","Christopher Sasso","Jr","P",8,8,2.42,44.2,29,15,12,18,55,0,185,158,6,1,0,3,8,7,0,0,0,2,0,546,23,47,2,2,0,18,"6-2","L/L",597094,28744,8885678,"http://stats.ncaa.org/players/8885678?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"26","Logan Solomine","Jr","P",8,0,7.71,7,14,7,6,4,7,0,38,33,2,1,0,0,1,1,0,0,0,0,0,41,5,7,0,0,0,1,"5-9","R/R",597094,28744,8882561,"http://stats.ncaa.org/players/8882561?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"12","Evan Thomas","Sr","INF",2,2,2.25,4,5,1,1,1,6,0,17,16,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,"6-1","R/R",597094,28744,8895580,"http://stats.ncaa.org/players/8895580?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"28","Brad Coley","Jr","P",11,0,3.09,11.2,3,5,4,13,18,0,53,36,1,0,2,0,4,3,0,0,0,1,0,153,10,4,0,0,3,5,"6-2","L/L",597094,28744,8894335,"http://stats.ncaa.org/players/8894335?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"47","Michael Andrew","Jr","P",9,2,5.31,20.1,30,18,12,5,20,0,97,89,5,0,0,1,3,2,0,0,0,1,0,219,14,20,2,1,0,4,"5-11","L/L",597094,28744,8895875,"http://stats.ncaa.org/players/8895875?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"32","Grant Fitzgerald","Jr","UT",7,3,9.47,19,36,24,20,7,5,0,101,86,7,3,0,1,1,4,0,2,0,1,3,134,18,30,1,2,0,2,"6-0","L/L",597094,28744,8896163,"http://stats.ncaa.org/players/8896163?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"25","Nick Ferraioli","Jr","P",8,8,1.69,42.2,34,13,8,13,39,1,170,150,4,1,0,1,2,3,0,0,0,3,1,447,27,50,6,2,0,5,"5-10","L/L",597094,28744,8891831,"http://stats.ncaa.org/players/8891831?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"20","Matt Mays","Jr","P",14,0,1.45,18.2,10,3,3,7,15,0,74,61,1,0,0,0,2,3,0,0,0,2,1,135,15,23,2,0,1,5,"5-11","R/R",597094,28744,8893425,"http://stats.ncaa.org/players/8893425?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"38","Jake Umans","Sr","P",9,3,5.4,25,29,20,15,11,14,0,116,101,4,0,1,4,2,3,2,0,0,1,0,195,16,40,2,2,0,3,"5-9","L/L",597094,28744,8899266,"http://stats.ncaa.org/players/8899266?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"37","James Mueller","Jr","P",3,0,4.5,4,3,2,2,4,3,0,21,14,0,0,0,0,0,3,0,0,0,0,0,4,3,5,0,0,0,1,"6-0","R/R",597094,28744,8901280,"http://stats.ncaa.org/players/8901280?year_stat_category_id=15688"
2025,"Alvernia","MAC Commonwealth",3,"45","Matt Drubulis","Sr","P",5,0,4.91,3.2,4,3,2,6,1,0,21,15,2,0,0,1,1,0,0,1,0,0,0,67,3,7,0,1,0,1,"6-2","R/R",597094,28744,8900111,"http://stats.ncaa.org/players/8900111?year_stat_category_id=15688"
