year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Alfred St.,AMCC,3,33,Christopher Mattoon,Sr,P,12,8,3.95,73,78,41,32,15,49,0,317,287,25,2,1,6,0,4,3,1,0,8,3,826,75,86,4,3,1,19,-,,574718,30022,8274827,http://stats.ncaa.org/players/8274827?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,18,Zachary Morse,Sr,OF,6,1,10.13,10.2,19,14,12,4,4,0,56,46,3,0,0,0,2,3,0,0,0,0,3,188,8,16,0,0,0,1,-,,574718,30022,8261010,http://stats.ncaa.org/players/8261010?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,23,Spencer  Riehler,Jr,P,9,2,9.33,18.1,31,30,19,12,12,0,107,86,8,0,0,2,2,7,1,0,0,1,0,317,18,21,0,4,0,4,-,,574718,30022,8261197,http://stats.ncaa.org/players/8261197?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,41,Dillon S Kelly,So,P,2,0,40.5,0.2,2,5,3,3,0,0,9,6,0,0,1,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,-,,574718,30022,8271788,http://stats.ncaa.org/players/8271788?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,17,Zachary Miner,So,P,3,0,12,3,4,4,4,2,2,0,17,13,2,1,0,0,1,2,0,0,0,0,0,29,4,2,0,0,0,2,-,,574718,30022,8258977,http://stats.ncaa.org/players/8258977?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,12,Chris Baldwin,Sr,P,11,0,4.26,6.1,10,7,3,1,5,0,32,24,4,0,0,0,0,4,0,0,0,2,1,106,3,7,2,0,0,1,-,,574718,30022,8271006,http://stats.ncaa.org/players/8271006?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,8,Caden Fortunato,So,P,11,0,6.6,15,27,16,11,6,13,0,81,70,6,0,1,0,1,3,2,0,0,1,1,207,13,17,1,3,2,5,-,,574718,30022,8280918,http://stats.ncaa.org/players/8280918?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,28,Ryan  Bailey,Jr,P,12,12,4.46,82.2,99,53,41,17,70,1,364,334,23,3,2,8,7,4,1,0,0,6,2,580,92,68,4,6,0,22,-,,574718,30022,8287946,http://stats.ncaa.org/players/8287946?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,22,Ryan Kinney,Jr,,13,9,7.43,53.1,71,57,44,27,52,0,270,223,14,1,0,2,11,13,0,0,0,4,3,921,53,47,3,3,0,18,-,,574718,30022,8417929,http://stats.ncaa.org/players/8417929?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,16,Tre Slawson,Jr,P,2,0,16.2,1.2,3,3,3,0,0,0,9,8,2,0,0,0,0,1,0,0,0,0,0,22,3,2,0,0,0,0,5-11,L/R,574718,30022,8417900,http://stats.ncaa.org/players/8417900?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,19,Daniel Lewis,Fr,,3,1,10.8,6.2,10,10,8,6,7,0,38,29,3,0,1,1,2,1,2,0,0,1,1,146,1,12,0,1,0,3,-,,574718,30022,8417918,http://stats.ncaa.org/players/8417918?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,25,Jon White,Sr,P,11,9,4.36,64,73,35,31,16,43,0,280,252,21,1,1,3,3,4,1,0,0,6,2,560,73,66,4,4,0,9,-,,574718,30022,8417936,http://stats.ncaa.org/players/8417936?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,29,Logan Hoyt,Fr,,1,0,9,1,1,1,1,1,2,0,5,4,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,2,-,,574718,30022,8417951,http://stats.ncaa.org/players/8417951?year_stat_category_id=15081
2024,Alfred St.,AMCC,3,32,Tyler Kaelin,Fr,,1,0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-,,574718,30022,8417955,http://stats.ncaa.org/players/8417955?year_stat_category_id=15081
2024,Allegheny,PAC,3,31,Preston Pierce,Sr,P,12,2,7,18,24,16,14,12,14,0,92,74,6,0,1,1,0,2,0,0,0,3,1,264,17,21,1,1,3,5,6-0,R/R,574725,907,8266892,http://stats.ncaa.org/players/8266892?year_stat_category_id=15081
2024,Allegheny,PAC,3,15,Brent Herrmann,Sr,P,12,12,3.86,77,68,41,33,25,51,1,337,291,14,2,0,2,9,9,0,0,0,6,6,0,83,95,5,4,0,14,6-2,L/L,574725,907,8277750,http://stats.ncaa.org/players/8277750?year_stat_category_id=15081
2024,Allegheny,PAC,3,34,Walker Cunningham,Jr,P,12,8,6.55,45.1,57,36,33,21,38,0,224,185,9,1,0,4,7,13,0,0,0,4,1,662,46,42,2,1,1,8,6-0,R/R,574725,907,8278174,http://stats.ncaa.org/players/8278174?year_stat_category_id=15081
2024,Allegheny,PAC,3,29,Garrett Senchur,Sr,P,7,0,11.57,7,7,9,9,6,6,0,36,27,1,0,0,0,1,2,0,0,0,0,1,112,4,10,0,1,0,1,6-5,R/R,574725,907,8276985,http://stats.ncaa.org/players/8276985?year_stat_category_id=15081
2024,Allegheny,PAC,3,14,Matt Jennings,Jr,OF,1,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,6,2,1,0,0,0,0,6-0,R/R,574725,907,8261472,http://stats.ncaa.org/players/8261472?year_stat_category_id=15081
2024,Allegheny,PAC,3,37,Mark Schweickert,Jr,P,14,10,4.29,63,59,38,30,38,49,1,290,239,9,1,1,1,6,10,1,0,0,3,0,865,81,44,7,3,1,15,6-2,R/R,574725,907,8263882,http://stats.ncaa.org/players/8263882?year_stat_category_id=15081
2024,Allegheny,PAC,3,8,Tyson Bryant-Dawson,Jr,OF,3,1,8.31,4.1,4,4,4,5,4,0,25,17,2,0,0,0,1,2,0,0,0,0,1,44,5,4,1,1,0,0,6-2,R/R,574725,907,8269742,http://stats.ncaa.org/players/8269742?year_stat_category_id=15081
2024,Allegheny,PAC,3,22,Dylan Fanelli,So,P,5,0,23.14,2.1,9,8,6,6,1,0,23,16,0,0,0,0,0,0,0,0,0,0,1,70,4,2,0,1,0,0,5-9,R/R,574725,907,8273553,http://stats.ncaa.org/players/8273553?year_stat_category_id=15081
2024,Allegheny,PAC,3,41,Jacob Slater,So,P,2,0,5.4,1.2,4,1,1,3,1,0,12,9,0,0,1,1,1,0,0,0,0,0,0,44,2,2,0,0,0,0,6-5,R/R,574725,907,8267971,http://stats.ncaa.org/players/8267971?year_stat_category_id=15081
2024,Allegheny,PAC,3,38,John Doney,Sr,P,15,1,3.81,26,22,16,11,13,25,0,111,95,3,1,1,1,4,0,0,6,4,1,2,329,22,26,2,1,1,7,6-1,R/R,574725,907,8282732,http://stats.ncaa.org/players/8282732?year_stat_category_id=15081
2024,Allegheny,PAC,3,51,Turner Bubeck,Jr,P,3,0,21.6,1.2,3,4,4,2,2,0,13,9,2,0,0,0,0,2,0,0,0,0,0,23,1,2,0,0,0,2,6-6,L/L,574725,907,8279384,http://stats.ncaa.org/players/8279384?year_stat_category_id=15081
2024,Allegheny,PAC,3,7,Antonio Rios,Jr,INF,1,0,0,0,2,4,4,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,6-2,R/R,574725,907,8286846,http://stats.ncaa.org/players/8286846?year_stat_category_id=15081
2024,Allegheny,PAC,3,13,William DeCicco III,Jr,P,9,0,2.79,9.2,6,3,3,6,3,0,42,33,0,0,1,1,2,2,0,6,2,0,1,123,10,14,0,0,1,2,6-4,R/R,574725,907,8285843,http://stats.ncaa.org/players/8285843?year_stat_category_id=15081
2024,Allegheny,PAC,3,25,Brady Nolin,Jr,INF,1,0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,6-1,R/R,574725,907,8283632,http://stats.ncaa.org/players/8283632?year_stat_category_id=15081
2024,Allegheny,PAC,3,43,Tai Hopkins,So,P,6,1,3.6,5,8,2,2,1,5,0,23,22,1,0,0,0,0,0,0,0,0,0,0,72,4,5,0,0,0,1,5-11,R/R,574725,907,8287963,http://stats.ncaa.org/players/8287963?year_stat_category_id=15081
2024,Allegheny,PAC,3,10,Nikolas Marino,Fr,P,2,0,20.25,1.1,5,3,3,0,0,0,8,7,0,0,0,0,0,1,0,2,1,0,0,3,0,2,0,0,0,0,6-2,R/R,574725,907,8417603,http://stats.ncaa.org/players/8417603?year_stat_category_id=15081
2024,Allegheny,PAC,3,32,Nico Melograne,So,UT,1,0,27,0.1,0,1,1,2,1,0,4,1,0,0,0,0,1,1,0,2,2,0,0,22,0,0,0,0,0,0,6-0,R/R,574725,907,8417643,http://stats.ncaa.org/players/8417643?year_stat_category_id=15081
2024,Allegheny,PAC,3,28,Brett McSparran,Fr,P,5,0,7.11,6.1,13,5,5,1,3,0,31,29,1,1,0,0,1,1,0,1,1,0,0,79,7,6,0,0,0,1,5-9,R/R,574725,907,8417617,http://stats.ncaa.org/players/8417617?year_stat_category_id=15081
2024,Allegheny,PAC,3,3,Aidan Bilder,Fr,UT,8,0,10.64,11,17,15,13,7,11,0,58,47,4,0,0,2,3,1,0,0,0,1,2,161,7,14,2,0,0,1,6-0,L/L,574725,907,8417598,http://stats.ncaa.org/players/8417598?year_stat_category_id=15081
2024,Allegheny,PAC,3,30,Ben Shields,Fr,UT,4,0,7.36,3.2,5,5,3,2,2,0,20,16,0,0,0,0,0,2,0,0,0,0,0,39,4,5,0,0,0,0,6-2,R/R,574725,907,8417621,http://stats.ncaa.org/players/8417621?year_stat_category_id=15081
2024,Allegheny,PAC,3,47,Dawson Thomas,Fr,P,12,6,3.05,44.1,32,15,15,5,30,0,173,159,5,1,0,2,0,8,0,2,1,1,0,517,57,37,6,1,0,12,6-2,R/R,574725,907,8417627,http://stats.ncaa.org/players/8417627?year_stat_category_id=15081
2024,Allegheny,PAC,3,19,Douglas Malcolm,So,P,6,0,6.75,6.2,9,6,5,3,3,0,31,25,2,0,0,0,1,2,0,0,0,0,1,103,7,7,0,0,0,1,6-2,R/R,574725,907,8417637,http://stats.ncaa.org/players/8417637?year_stat_category_id=15081
2024,Allegheny,PAC,3,12,Cole Litman,So,P,1,0,0,1,0,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,2,6-4,R/R,574725,907,8417645,http://stats.ncaa.org/players/8417645?year_stat_category_id=15081
2024,Allegheny,PAC,3,27,Matt Gunning,Fr,P,4,0,0,2.2,4,5,0,2,3,0,17,11,1,0,0,0,1,3,0,0,0,0,1,61,0,3,0,1,0,1,6-1,L/L,574725,907,8417614,http://stats.ncaa.org/players/8417614?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,16,Davin Reif,Jr,P,15,0,4.5,20,29,16,10,12,9,0,106,81,2,0,0,1,0,6,2,0,0,4,3,366,24,22,2,1,0,2,5-9,R/R,574727,873,8269975,http://stats.ncaa.org/players/8269975?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,6,Cole Grunwald,So,P,10,8,7.68,38.2,47,35,33,15,35,0,186,156,8,0,0,4,6,9,0,0,0,2,4,536,36,40,4,2,0,8,6-2,R/R,574727,873,8270022,http://stats.ncaa.org/players/8270022?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,7,Kyler Warren,Jr,INF,13,7,8.47,39.1,59,39,37,15,20,0,192,161,15,6,0,3,3,13,1,0,0,2,1,422,47,37,3,1,2,5,6-0,R/R,574727,873,8270071,http://stats.ncaa.org/players/8270071?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,23,Blake Stone,Jr,P,4,0,13.5,4,7,6,6,5,2,0,27,19,2,0,0,2,2,3,0,0,0,0,0,90,4,6,0,1,0,0,5-11,R/R,574727,873,0,NA
2024,Alma,Michigan Intercol. Ath. Assn.,3,24,Zac Olesuk,So,P,5,3,6.28,14.1,17,11,10,10,12,0,66,55,4,2,0,0,8,0,0,1,1,1,0,227,18,9,0,1,0,3,6-2,R/R,574727,873,8272944,http://stats.ncaa.org/players/8272944?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,30,Evan Litwiller,So,P,2,0,9,2,3,2,2,2,1,0,10,8,1,0,0,0,0,0,0,0,0,0,0,36,1,3,0,0,0,0,6-0,R/R,574727,873,8260196,http://stats.ncaa.org/players/8260196?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,18,Ken Fistler,So,P,13,0,5.79,18.2,28,14,12,7,11,0,94,77,4,1,0,1,3,8,0,0,0,0,2,326,23,13,2,0,1,2,5-11,R/R,574727,873,8277522,http://stats.ncaa.org/players/8277522?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,36,Tyler Johnson,Jr,P,11,11,3.36,61.2,59,27,23,25,75,0,269,230,14,2,2,2,1,8,0,0,0,4,1,0,33,63,3,2,0,16,6-5,R/R,574727,873,8259449,http://stats.ncaa.org/players/8259449?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,20,Caden Fournier,So,OF,1,0,108,0.1,3,4,4,1,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,6-0,R/R,574727,873,8280679,http://stats.ncaa.org/players/8280679?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,45,Josh West,So,P,10,0,6.23,13,9,10,9,9,10,0,64,50,1,0,0,1,2,4,0,2,2,0,1,162,13,15,1,0,1,1,6-4,R/R,574727,873,8284461,http://stats.ncaa.org/players/8284461?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,12,Cam Jones,Sr,P,9,3,7.23,23.2,25,25,19,8,28,0,106,93,3,0,0,4,2,3,0,0,0,1,1,416,20,18,3,0,0,5,6-1,R/R,574727,873,8286941,http://stats.ncaa.org/players/8286941?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,11,Chase Balhoff,Sr,P,15,1,5.18,24.1,25,18,14,13,17,0,114,92,5,0,0,0,2,5,1,2,2,3,1,346,26,25,2,0,0,2,6-2,R/R,574727,873,8287308,http://stats.ncaa.org/players/8287308?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,28,Colin Czajkowski,Sr,P,11,9,7.07,35.2,31,35,28,30,49,0,185,138,8,3,0,1,9,14,0,0,0,2,0,521,25,28,1,6,0,16,6-4,L/L,574727,873,8416654,http://stats.ncaa.org/players/8416654?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,48,Ryan Koob,Fr,P,6,0,22.09,3.2,5,9,9,5,3,0,23,15,1,0,0,0,2,3,0,0,0,0,0,90,3,4,0,0,0,0,6-4,R/R,574727,873,8416681,http://stats.ncaa.org/players/8416681?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,35,Alex Hardacre,Fr,P,6,0,5.4,6.2,6,4,4,5,2,0,33,25,1,0,0,2,0,3,0,0,0,0,0,119,6,11,0,0,0,1,6-0,R/R,574727,873,8416670,http://stats.ncaa.org/players/8416670?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,26,Hayden Hileman,Fr,P,19,0,3.32,40.2,39,23,15,15,27,0,183,155,6,1,0,2,1,3,2,0,0,7,3,512,26,68,3,4,3,9,5-8,R/R,574727,873,8416672,http://stats.ncaa.org/players/8416672?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,4,Brendan McManus,Sr,P,7,0,12.91,7.2,12,11,11,4,6,0,39,33,3,0,0,2,0,2,0,0,0,0,0,165,8,7,0,0,0,4,5-11,R/R,574727,873,8416628,http://stats.ncaa.org/players/8416628?year_stat_category_id=15081
2024,Alma,Michigan Intercol. Ath. Assn.,3,46,Tyler Lasley,Fr,P,4,0,3.6,5,7,2,2,0,4,0,22,21,2,0,0,0,1,0,0,0,0,0,1,66,6,5,0,0,0,1,6-2,L/L,574727,873,8416685,http://stats.ncaa.org/players/8416685?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,42,Cameron Abele,Jr,OF,6,1,7.94,5.2,6,10,5,7,4,0,32,23,0,0,0,0,4,1,0,4,2,1,0,73,7,5,0,1,0,0,5-9,L/L,574603,28744,8265575,http://stats.ncaa.org/players/8265575?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,18,Connor Friedel,Jr,INF,9,0,8.1,6.2,10,6,6,4,0,0,33,27,4,0,1,0,0,1,0,2,0,1,0,50,10,8,0,0,0,0,6-1,R/R,574603,28744,8269988,http://stats.ncaa.org/players/8269988?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,37,James Mueller,So,P,8,0,4.91,7.1,10,8,4,6,8,0,40,32,1,0,0,0,5,1,0,5,3,0,1,52,5,8,0,0,0,3,6-0,R/R,574603,28744,8276682,http://stats.ncaa.org/players/8276682?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,46,Ronald Kopcho,Fr,INF,11,0,1,9,6,2,1,4,5,0,39,31,1,0,0,0,3,2,0,3,2,1,1,55,8,13,1,0,0,2,5-10,R/R,574603,28744,8491309,http://stats.ncaa.org/players/8491309?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,12,Evan Thomas,Jr,INF,5,0,3.72,9.2,12,5,4,2,5,0,44,41,3,0,0,1,1,1,0,3,0,0,0,27,9,14,0,0,0,0,6-1,R/R,574603,28744,8274127,http://stats.ncaa.org/players/8274127?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,20,Matt Mays,So,P,17,0,4.58,19.2,26,11,10,5,21,0,87,79,4,0,1,0,5,3,0,4,4,0,0,225,18,13,2,1,2,8,5-11,R/R,574603,28744,8263651,http://stats.ncaa.org/players/8263651?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,55,Shane McDermott,Fr,P,6,0,5.79,4.2,5,3,3,3,7,0,25,19,0,0,0,0,0,3,0,3,1,0,0,67,2,4,0,0,0,3,6-3,L/L,574603,28744,8491332,http://stats.ncaa.org/players/8491332?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,38,Jake Umans,Jr,P,12,6,6.81,37,41,30,28,12,29,0,167,150,9,1,0,6,1,4,0,2,1,1,0,350,28,48,4,1,0,7,5-9,L/L,574603,28744,8264897,http://stats.ncaa.org/players/8264897?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,32,Grant Fitzgerald,So,UT,10,3,8.57,21,34,21,20,6,13,0,106,91,7,2,1,2,0,4,0,4,2,3,2,158,19,26,0,3,0,2,6-0,L/L,574603,28744,8267383,http://stats.ncaa.org/players/8267383?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,47,Michael Andrew,So,P,16,0,5.5,18,26,14,11,8,15,0,90,78,3,0,0,0,1,3,0,3,0,1,0,229,22,15,2,2,0,1,5-11,L/L,574603,28744,8277009,http://stats.ncaa.org/players/8277009?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,17,Robert Hansen,So,INF,1,0,0,0.1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,6-0,R/R,574603,28744,8262577,http://stats.ncaa.org/players/8262577?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,26,Logan Solomine,So,P,5,0,4.91,7.1,7,5,4,4,5,0,32,27,2,0,0,0,0,1,0,1,1,0,0,51,7,7,0,0,0,1,5-9,R/R,574603,28744,8269632,http://stats.ncaa.org/players/8269632?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,22,Christopher Sasso,So,P,14,11,3.76,64.2,55,29,27,33,57,0,286,242,8,0,1,7,5,6,0,0,0,3,2,620,42,90,6,4,0,12,6-2,L/L,574603,28744,8267842,http://stats.ncaa.org/players/8267842?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,28,Brad Coley,So,P,19,0,2.37,19,13,7,5,9,25,0,83,67,3,0,0,1,4,4,0,0,0,2,1,213,16,11,2,1,7,10,6-2,L/L,574603,28744,8286460,http://stats.ncaa.org/players/8286460?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,29,Brody DeGroodt,Jr,P,11,1,13.06,10.1,18,17,15,3,8,0,57,46,6,2,1,1,1,5,0,1,0,2,1,62,11,10,0,3,0,1,6-3,R/R,574603,28744,8283180,http://stats.ncaa.org/players/8283180?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,43,Josh Kreider,Jr,P,8,3,14.54,8.2,15,19,14,13,7,0,66,41,3,0,1,1,2,11,0,0,0,0,1,177,8,11,1,0,0,1,6-1,R/R,574603,28744,8278285,http://stats.ncaa.org/players/8278285?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,88,Jason Kelly,Sr,INF,11,7,3.26,49.2,44,19,18,25,39,0,219,181,12,0,1,1,4,8,0,0,0,4,1,363,57,44,3,1,0,11,6-3,R/R,574603,28744,8279515,http://stats.ncaa.org/players/8279515?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,25,Nick Ferraioli,So,P,14,14,2.96,76,77,32,25,31,60,0,344,294,11,0,2,4,9,13,0,0,0,4,2,601,80,74,8,0,0,21,5-10,L/L,574603,28744,8287271,http://stats.ncaa.org/players/8287271?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,40,Brendan Thomas,So,P,9,0,14.29,5.2,14,12,9,3,6,0,40,32,3,0,0,0,1,4,0,2,2,0,1,30,3,7,0,0,0,1,6-2,R/R,574603,28744,8285033,http://stats.ncaa.org/players/8285033?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,4,Timmy Hitchcock,Fr,INF,5,0,6.23,4.1,5,3,3,1,3,0,22,18,0,0,0,0,0,3,0,0,0,0,0,35,3,6,0,1,0,1,5-11,R/R,574603,28744,8491284,http://stats.ncaa.org/players/8491284?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,45,Matt Drubulis,Jr,P,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,6-2,R/R,574603,28744,8491206,http://stats.ncaa.org/players/8491206?year_stat_category_id=15081
2024,Alvernia,MAC Commonwealth,3,48,Colin Ray,Fr,P,1,0,9,1,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,6-0,R/R,574603,28744,8491340,http://stats.ncaa.org/players/8491340?year_stat_category_id=15081
2024,Amherst,NESCAC,3,0,Weslley De Oliveira,Fr,P,5,0,11.74,7.2,13,11,10,10,6,0,48,34,2,0,0,0,1,4,0,0,0,0,0,169,10,5,0,0,0,0,5-8,R/R,574728,12817,8455445,http://stats.ncaa.org/players/8455445?year_stat_category_id=15081
2024,Amherst,NESCAC,3,35,Matt Tabet,Fr,P,7,6,5.34,30.1,46,24,18,12,14,0,148,128,6,0,1,2,1,5,0,0,0,1,2,437,35,28,3,1,0,4,6-0,R/R,574728,12817,8455507,http://stats.ncaa.org/players/8455507?year_stat_category_id=15081
2024,Amherst,NESCAC,3,33,Tyson Luna,Jr,P,11,0,4.7,15.1,9,8,8,5,12,0,63,55,2,0,0,0,1,2,0,0,0,0,1,183,16,15,2,0,1,3,6-2,L/L,574728,12817,8267999,http://stats.ncaa.org/players/8267999?year_stat_category_id=15081
2024,Amherst,NESCAC,3,25,Tristan Kim,So,P,10,9,4.66,48.1,60,29,25,19,31,0,220,198,9,2,0,2,10,1,0,0,0,0,2,591,47,54,2,2,0,17,6-2,R/R,574728,12817,8272678,http://stats.ncaa.org/players/8272678?year_stat_category_id=15081
2024,Amherst,NESCAC,3,26,Christian Pedro,So,P,7,0,11.77,13,18,17,17,9,13,0,68,56,4,0,1,2,5,3,0,0,0,0,0,308,12,12,1,2,0,8,6-1,R/R,574728,12817,8275105,http://stats.ncaa.org/players/8275105?year_stat_category_id=15081
2024,Amherst,NESCAC,3,9,Nicholas Giattino,Sr,P,9,9,4.44,52.2,40,30,26,37,38,0,243,188,5,1,0,3,10,12,0,0,0,2,4,797,40,72,5,2,0,10,5-10,R/R,574728,12817,8262266,http://stats.ncaa.org/players/8262266?year_stat_category_id=15081
2024,Amherst,NESCAC,3,14,Ben Smith,So,C,2,0,0,1.2,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,0,1,6-3,R/R,574728,12817,8264687,http://stats.ncaa.org/players/8264687?year_stat_category_id=15081
2024,Amherst,NESCAC,3,24,Jack Sampedro,Jr,P,12,2,2.96,27.1,21,15,9,11,26,0,122,100,5,0,0,1,6,9,0,0,0,1,1,184,35,14,2,0,3,9,5-10,R/R,574728,12817,8269445,http://stats.ncaa.org/players/8269445?year_stat_category_id=15081
2024,Amherst,NESCAC,3,18,Naaveen Narayanan,So,P,6,3,3.2,19.2,16,7,7,11,17,0,83,71,1,0,0,0,2,1,0,2,1,0,0,234,17,20,1,0,0,5,6-2,R/R,574728,12817,8268570,http://stats.ncaa.org/players/8268570?year_stat_category_id=15081
2024,Amherst,NESCAC,3,44,Trevor Gasgarth,Sr,P,2,0,6.75,2.2,3,2,2,2,0,0,15,11,0,0,0,0,1,2,0,0,0,0,0,55,2,6,0,0,0,0,6-2,R/R,574728,12817,8281647,http://stats.ncaa.org/players/8281647?year_stat_category_id=15081
2024,Amherst,NESCAC,3,13,Kila Kaniho,So,P,8,0,7.71,9.1,8,8,8,8,13,0,44,34,0,0,0,1,3,2,0,0,0,0,0,178,6,7,1,0,0,6,5-10,R/R,574728,12817,8285525,http://stats.ncaa.org/players/8285525?year_stat_category_id=15081
2024,Amherst,NESCAC,3,8,Jacob Ribitzki,Sr,P,7,6,11.57,25.2,47,35,33,15,11,0,137,117,6,5,1,5,1,4,0,0,0,1,0,345,23,36,0,4,0,6,6-2,R/R,574728,12817,8278283,http://stats.ncaa.org/players/8278283?year_stat_category_id=15081
2024,Amherst,NESCAC,3,3,Yoon Chae,Fr,P,11,0,4.61,27.1,25,14,14,12,22,0,118,99,6,0,0,3,3,2,0,2,2,4,0,250,25,30,5,0,1,11,5-9,R/R,574728,12817,8455456,http://stats.ncaa.org/players/8455456?year_stat_category_id=15081
2024,Amherst,NESCAC,3,1,Adrian  Caron,Fr,P,12,0,7.47,15.2,19,14,13,12,14,0,80,62,3,1,0,1,8,4,0,0,0,2,0,327,17,14,2,0,1,4,5-10,R/L,574728,12817,8455496,http://stats.ncaa.org/players/8455496?year_stat_category_id=15081
2024,Amherst,NESCAC,3,32,Joey Thomas,Jr,P,1,1,135,0.1,2,5,5,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,6-4,L/L,574728,12817,8593452,http://stats.ncaa.org/players/8593452?year_stat_category_id=15081
2024,Anna Maria,Great Northeast,3,45,Ben Tarbox,So,P,5,0,13.5,5.1,9,10,8,7,5,0,35,25,1,0,0,2,1,3,0,0,0,0,0,135,3,6,0,2,0,1,-,,574729,23257,8262360,http://stats.ncaa.org/players/8262360?year_stat_category_id=15081
2024,Anna Maria,Great Northeast,3,18,Nick  Choate,Jr,P,11,10,4.62,60.1,46,37,31,36,90,2,273,223,5,1,3,2,8,10,0,0,0,2,2,0,37,48,3,5,0,25,-,,574729,23257,8264693,http://stats.ncaa.org/players/8264693?year_stat_category_id=15081
